2010-07-04,1,1
2010-07-11,2,1
2010-07-18,3,1
2010-07-25,4,1
2010-08-01,5,1
2010-08-08,6,1
2010-08-15,7,1
2010-08-22,8,1
2010-08-29,9,1
2010-09-05,10,1
2010-09-12,11,1
2010-09-19,12,1
2010-09-26,13,1
2010-10-03,14,1
2010-10-10,15,1
2010-10-17,16,1
2010-10-24,17,1
2010-10-31,18,1
2010-11-07,19,1
2010-11-14,20,1
2010-11-21,21,1
2010-11-28,22,1
2010-12-05,23,2
2010-12-12,24,2
2010-12-19,25,2
2010-12-26,26,2
2011-01-02,27,2
2011-01-09,28,2
2011-01-16,29,2
2011-01-23,30,2
2011-01-30,31,2
2011-02-06,32,2
2011-02-13,33,2
2011-02-20,34,2
2011-02-27,35,2
2011-03-06,36,2
2011-03-13,37,2
2011-03-20,38,2
2011-03-27,39,2
2011-04-03,40,2
2011-04-10,41,2
2011-04-17,42,2
2011-04-24,43,2
2011-05-01,44,2
2011-05-08,45,2
2011-05-15,46,2
2011-05-22,47,2
2011-05-29,48,2
2011-06-05,49,2
2011-06-12,50,2
2011-06-19,51,2
2011-06-26,52,2
2011-07-03,53,2
2011-07-10,54,2
2011-07-17,55,2
2011-07-24,56,2
2011-07-31,57,2
2011-08-07,58,2
2011-08-14,59,2
2011-08-21,60,2
2011-08-28,61,2
2011-09-04,62,2
2011-09-11,63,2
2011-09-18,64,2
2011-09-25,65,2
2011-10-02,66,2
2011-10-09,67,2
2011-10-16,68,2
2011-10-23,69,2
2011-10-30,70,2
2011-11-06,71,2
2011-11-13,72,2
2011-11-20,73,2
2011-11-27,74,2
2011-12-04,75,2
2011-12-11,76,2
2011-12-18,77,2
2011-12-25,78,2
2012-01-01,79,2
2012-01-08,80,2
2012-01-15,81,2
2012-01-22,82,3
2012-01-29,83,4
2012-02-05,84,4
2012-02-12,85,7
2012-02-19,86,8
2012-02-26,87,8
2012-03-04,88,9
2012-03-11,89,9
2012-03-18,90,9
2012-03-25,91,10
2012-04-01,92,10
2012-04-08,93,10
2012-04-15,94,10
2012-04-22,95,10
2012-04-29,96,10
2012-05-06,97,10
2012-05-13,98,10
2012-05-20,99,10
2012-05-27,100,10
2012-06-03,101,10
2012-06-10,102,10
2012-06-17,103,10
2012-06-24,104,10
2012-07-01,105,10
2012-07-08,106,10
2012-07-15,107,12
2012-07-22,108,12
2012-07-29,109,12
2012-08-05,110,12
2012-08-12,111,12
2012-08-19,112,12
2012-08-26,113,12
2012-09-02,114,12
2012-09-09,115,12
2012-09-16,116,12
2012-09-23,117,12
2012-09-30,118,12
2012-10-07,119,12
2012-10-14,120,12
2012-10-21,121,13
2012-10-28,122,13
2012-11-04,123,14
2012-11-11,124,14
2012-11-18,125,14
